#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV8474	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8475	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8476	species	Oithona similis	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis	lca
ASV8477	order	Poecilostomatoida	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	no identification	no identification	no identification	lca
ASV8478	family	Stichopodidae	Eukaryota	Echinodermata	Holothuroidea	Aspidochirotida	Stichopodidae	no identification	no identification	lca
ASV848	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8481	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8482	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8483	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8484	order	Poecilostomatoida	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	no identification	no identification	no identification	lca
ASV8485	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8487	order	Poecilostomatoida	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	no identification	no identification	no identification	lca
ASV8488	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8489	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8490	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV8491	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8493	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV8494	family	Balanidae	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	no identification	no identification	lca
ASV8495	family	Balanidae	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	no identification	no identification	lca
ASV8497	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV8498	class	Malacostraca	Eukaryota	Arthropoda	Malacostraca	no identification	no identification	no identification	no identification	lca
ASV8499	class	Malacostraca	Eukaryota	Arthropoda	Malacostraca	no identification	no identification	no identification	no identification	lca
ASV85	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV850	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8500	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
